time_sec,opening_PV006,mflow_pump_out,T_pump_in,T_heater_out,T_chiller_after,mflow_GHX_bypass,qghx_kW
0.0,1.0,0.6060217618942261,484.774169921875,518.326904296875,524.3080444335938,0.4883677363395691,10.2206943359375
1.0,1.0,0.6060889244108694,484.2244445681572,518.5720520019531,524.2776306159794,0.4868901998270303,10.679531433105469
2.0,1.0,0.6061560869275127,483.6747192144394,518.8171997070312,524.2472167983651,0.4854126633144915,11.138368530273437
3.0,1.0,0.606223249444156,483.1249938607216,519.0623474121094,524.2168029807508,0.4839351268019527,11.597205627441406
4.0,1.0,0.6062904119607992,482.5752685070038,519.3074951171875,524.1863891631365,0.48245759028941393,12.056042724609375
5.0,1.0,0.6063575744774425,482.025543153286,519.5526428222656,524.1559753455222,0.48098005377687514,12.514879821777344
6.0,1.0,0.6064247369940858,481.4758177995682,519.7977905273438,524.1255615279078,0.47950251726433635,12.973716918945312
7.0,1.0,0.6064918995107291,480.9260924458504,520.0429382324219,524.0951477102935,0.47802498075179756,13.432554016113281
8.0,1.0,0.6065590620273724,480.37636709213257,520.2880859375,524.0647338926792,0.47654744423925877,13.89139111328125
9.0,1.0,0.6066262245440157,479.82664173841476,520.5332336425781,524.0343200750649,0.47506990772672,14.350228210449218
10.0,1.0,0.606693387060659,479.27691638469696,520.7783813476562,524.0039062574506,0.4735923712141812,14.809065307617187
11.0,1.0,0.6067579150185338,478.80275574326515,520.9131530821323,523.9876892082393,0.47231841983739287,15.388825073242188
12.0,1.0,0.6068224430055125,478.32859498262405,521.0479248166084,523.9714721664786,0.47104446892626584,15.968584716796874
13.0,1.0,0.6068869709924911,477.85443422198296,521.1826965510845,523.955255124718,0.4697705180151388,16.548344360351564
14.0,1.0,0.6069514989794698,477.38027346134186,521.3174682855606,523.9390380829573,0.4684965671040118,17.12810400390625
15.0,1.0,0.6070160269664484,476.90611270070076,521.4522400200367,523.9228210411966,0.46722261619288474,17.707863647460936
16.0,1.0,0.607080554953427,476.43195194005966,521.5870117545128,523.9066039994359,0.4659486652817577,18.287623291015624
17.0,1.0,0.6071450829404057,475.95779117941856,521.7217834889889,523.8903869576752,0.4646747143706307,18.867382934570312
18.0,1.0,0.6072096109273843,475.48363041877747,521.856555223465,523.8741699159145,0.46340076345950365,19.447142578125
19.0,1.0,0.607274138914363,475.00946965813637,521.991326957941,523.8579528741539,0.4621268125483766,20.026902221679688
20.0,1.0,0.6073386669013416,474.53530889749527,522.1260986924171,523.8417358323932,0.4608528616372496,20.606661865234376
21.0,1.0,0.6074018955259817,474.1204406619072,522.063348390162,523.83156738244,0.4597519070375711,21.291498413085936
22.0,1.0,0.6074651241360698,473.70557248592377,522.0005981475115,523.8213989250362,0.4586509526707232,21.976334716796874
23.0,1.0,0.6075283527461579,473.29070430994034,521.937847904861,523.8112304676324,0.4575499983038753,22.661171020507812
24.0,1.0,0.607591581356246,472.8758361339569,521.8750976622105,523.8010620102286,0.45644904393702745,23.34600732421875
25.0,1.0,0.6076548099663341,472.4609679579735,521.81234741956,523.7908935528249,0.4553480895701796,24.030843627929688
26.0,1.0,0.6077180385764223,472.04609978199005,521.7495971769094,523.7807250954211,0.4542471352033317,24.715679931640626
27.0,1.0,0.6077812671865104,471.6312316060066,521.6868469342589,523.7705566380173,0.45314618083648384,25.400516235351564
28.0,1.0,0.6078444957965985,471.2163634300232,521.6240966916084,523.7603881806135,0.45204522646963596,26.0853525390625
29.0,1.0,0.6079077244066866,470.80149525403976,521.5613464489579,523.7502197232097,0.4509442721027881,26.770188842773436
30.0,1.0,0.6079709530167747,470.38662707805634,521.4985962063074,523.740051265806,0.4498433177359402,27.455025146484374
31.0,1.0,0.6080350518241175,470.01470947265625,521.4153381362557,523.7266235351562,0.4488946556812152,28.217149780273438
32.0,1.0,0.6080991506605642,469.6427917480469,521.3320800811052,523.7131958007812,0.4479459940921515,28.979274169921876
33.0,1.0,0.6081632494970108,469.2708740234375,521.2488220259547,523.6997680664062,0.4469973325030878,29.741398559570314
34.0,1.0,0.6082273483334575,468.8989562988281,521.1655639708042,523.6863403320312,0.4460486709140241,30.50352294921875
35.0,1.0,0.6082914471699041,468.52703857421875,521.0823059156537,523.6729125976562,0.4451000093249604,31.265647338867186
36.0,1.0,0.6083555460063508,468.1551208496094,520.9990478605032,523.6594848632812,0.4441513477358967,32.027771728515624
37.0,1.0,0.6084196448427974,467.783203125,520.9157898053527,523.6460571289062,0.443202686146833,32.789896118164066
38.0,1.0,0.6084837436792441,467.4112854003906,520.8325317502022,523.6326293945312,0.4422540245577693,33.5520205078125
39.0,1.0,0.6085478425156907,467.03936767578125,520.7492736950517,523.6192016601562,0.4413053629687056,34.314144897460935
40.0,1.0,0.6086119413521374,466.6674499511719,520.6660156399012,523.6057739257812,0.4403567013796419,35.076269287109376
41.0,1.0,0.6086772143826238,466.3308075070381,520.6980590820312,523.5897888187319,0.43954233825206757,35.883932434082034
42.0,1.0,0.6087424874276621,465.99416506290436,520.7301025390625,523.5738037116826,0.4387279748916626,36.69159533691406
43.0,1.0,0.6088077604727005,465.6575226187706,520.7621459960938,523.5578186046332,0.43791361153125763,37.49925823974609
44.0,1.0,0.6088730335177388,465.32088017463684,520.794189453125,523.5418334975839,0.43709924817085266,38.306921142578126
45.0,1.0,0.6089383065627771,464.9842377305031,520.8262329101562,523.5258483905345,0.4362848848104477,39.114584045410155
46.0,1.0,0.6090035796078155,464.6475952863693,520.8582763671875,523.5098632834852,0.4354705214500427,39.92224694824219
47.0,1.0,0.6090688526528538,464.31095284223557,520.8903198242188,523.4938781764358,0.43465615808963776,40.72990985107422
48.0,1.0,0.6091341256978922,463.9743103981018,520.92236328125,523.4778930693865,0.4338417947292328,41.53757275390625
49.0,1.0,0.6091993987429305,463.63766795396805,520.9544067382812,523.4619079623371,0.4330274313688278,42.34523565673828
50.0,1.0,0.6092646717879688,463.3010255098343,520.9864501953125,523.4459228552878,0.43221306800842285,43.15289855957031
51.0,1.0,0.609329813720251,462.9986267089844,521.0781738311052,523.433349609375,0.4315144121646881,43.97333123779297
52.0,1.0,0.6093949556379812,462.69622802734375,521.169897466898,523.4207763671875,0.43081575632095337,44.79376403808594
53.0,1.0,0.6094600975557114,462.3938293457031,521.2616211026907,523.408203125,0.43011710047721863,45.61419683837891
54.0,1.0,0.6095252394734416,462.0914306640625,521.3533447384834,523.3956298828125,0.4294184446334839,46.43462963867187
55.0,1.0,0.6095903813911718,461.7890319824219,521.4450683742762,523.383056640625,0.42871978878974915,47.25506243896484
56.0,1.0,0.609655523308902,461.48663330078125,521.5367920100689,523.3704833984375,0.4280211329460144,48.07549523925781
57.0,1.0,0.6097206652266323,461.1842346191406,521.6285156458616,523.35791015625,0.42732247710227966,48.89592803955078
58.0,1.0,0.6097858071443625,460.8818359375,521.7202392816544,523.3453369140625,0.4266238212585449,49.71636083984375
59.0,1.0,0.6098509490620927,460.5794372558594,521.8119629174471,523.332763671875,0.4259251654148102,50.53679364013672
60.0,1.0,0.6099160909798229,460.27703857421875,521.9036865532398,523.3201904296875,0.42522650957107544,51.357226440429685
61.0,1.0,0.6099800169467926,460.0076049864292,521.9421569816768,523.3128295899369,0.4246259838109836,52.16407421875
62.0,1.0,0.6100439429283142,459.7381713986397,521.9806274399161,523.3054687501863,0.42402545805089176,52.970921875
63.0,1.0,0.6101078689098358,459.46873781085014,522.0190978981555,523.2981079104356,0.4234249322907999,53.77776953125
64.0,1.0,0.6101717948913574,459.1993042230606,522.0575683563948,523.290747070685,0.4228244065307081,54.5846171875
65.0,1.0,0.610235720872879,458.9298706352711,522.0960388146341,523.2833862309344,0.42222388077061623,55.39146484375
66.0,1.0,0.6102996468544006,458.66043704748154,522.1345092728734,523.2760253911838,0.4216233550105244,56.1983125
67.0,1.0,0.6103635728359222,458.391003459692,522.1729797311127,523.2686645514332,0.42102282925043255,57.00516015625
68.0,1.0,0.6104274988174438,458.12156987190247,522.211450189352,523.2613037116826,0.4204223034903407,57.8120078125
69.0,1.0,0.6104914247989655,457.85213628411293,522.2499206475914,523.2539428719319,0.41982177773024887,58.61885546875
70.0,1.0,0.6105553507804871,457.5827026963234,522.2883911058307,523.2465820321813,0.419221251970157,59.425703125
71.0,1.0,0.6106179177731974,457.34254455566406,522.2616577148438,523.24097900372,0.4187041074037552,60.19611016845703
72.0,1.0,0.6106804847659077,457.1023864746094,522.2349243164062,523.23537597619,0.4181869626045227,60.96651721191406
73.0,1.0,0.6107430517586181,456.8622283935547,522.2081909179688,523.22977294866,0.4176698178052902,61.73692425537109
74.0,1.0,0.6108056187513284,456.6220703125,522.1814575195312,523.2241699211299,0.41715267300605774,62.50733129882813
75.0,1.0,0.6108681857440388,456.3819122314453,522.1547241210938,523.2185668935999,0.41663552820682526,63.277738342285154
76.0,1.0,0.6109307527367491,456.1417541503906,522.1279907226562,523.2129638660699,0.4161183834075928,64.04814538574219
77.0,1.0,0.6109933197294595,455.90159606933594,522.1012573242188,523.2073608385399,0.4156012386083603,64.81855242919922
78.0,1.0,0.6110558867221698,455.66143798828125,522.0745239257812,523.2017578110099,0.4150840938091278,65.58895947265626
79.0,1.0,0.6111184537148802,455.42127990722656,522.0477905273438,523.1961547834799,0.4145669490098953,66.35936651611328
80.0,1.0,0.6111810207075905,455.1811218261719,522.0210571289062,523.1905517559499,0.41404980421066284,67.12977355957031
81.0,1.0,0.6112421393409022,454.9673217833042,521.9992980957031,523.1838012696244,0.41360380352125503,67.84678515625
82.0,1.0,0.6113032579451101,454.75352174043655,521.9775390625,523.1770507814363,0.4131578028318472,68.563796875
83.0,1.0,0.611364376549318,454.5397216975689,521.9557800292969,523.1703002932481,0.4127118021424394,69.28080859375
84.0,1.0,0.6114254951535258,454.32592165470123,521.9340209960938,523.16354980506,0.4122658014530316,69.9978203125
85.0,1.0,0.6114866137577337,454.1121216118336,521.9122619628906,523.1567993168719,0.4118198007636238,70.71483203125
86.0,1.0,0.6115477323619416,453.8983215689659,521.8905029296875,523.1500488286838,0.411373800074216,71.43184375
87.0,1.0,0.6116088509661495,453.68452152609825,521.8687438964844,523.1432983404957,0.41092779938480817,72.14885546875
88.0,1.0,0.6116699695703574,453.4707214832306,521.8469848632812,523.1365478523076,0.41048179869540036,72.8658671875
89.0,1.0,0.6117310881745652,453.25692144036293,521.8252258300781,523.1297973641194,0.41003579800599255,73.58287890625
90.0,1.0,0.6117922067787731,453.04312139749527,521.803466796875,523.1230468759313,0.40958979731658474,74.299890625
91.0,1.0,0.6118509650223132,452.8559173643589,521.8263122551143,523.1159851076081,0.40920355916023254,74.95113983154297
92.0,1.0,0.6119097232804052,452.6687133908272,521.8491577133536,523.1089233402163,0.408817321062088,75.60238903808593
93.0,1.0,0.6119684815384971,452.48150941729546,521.872003171593,523.1018615728244,0.4084310829639435,76.2536382446289
94.0,1.0,0.6120272397965891,452.29430544376373,521.8948486298323,523.0947998054326,0.40804484486579895,76.90488745117187
95.0,1.0,0.6120859980546811,452.107101470232,521.9176940880716,523.0877380380407,0.4076586067676544,77.55613665771484
96.0,1.0,0.6121447563127731,451.9198974967003,521.9405395463109,523.0806762706488,0.4072723686695099,78.20738586425782
97.0,1.0,0.6122035145708651,451.73269352316856,521.9633850045502,523.073614503257,0.40688613057136536,78.85863507080079
98.0,1.0,0.6122622728289571,451.54548954963684,521.9862304627895,523.0665527358651,0.4064998924732208,79.50988427734374
99.0,1.0,0.612321031087049,451.3582855761051,522.0090759210289,523.0594909684733,0.4061136543750763,80.16113348388672
100.0,1.0,0.612379789345141,451.1710816025734,522.0319213792682,523.0524292010814,0.40572741627693176,80.81238269042969
101.0,1.0,0.6124346077449445,451.01255798339844,522.0711181648076,523.0472412109375,0.4053900778235402,81.3898515625
102.0,1.0,0.612489426137472,450.8540344238281,522.1103149428964,523.0420532226562,0.40505273937014863,81.9673203125
103.0,1.0,0.6125442445299996,450.6955108642578,522.1495117209852,523.036865234375,0.40471540091675706,82.5447890625
104.0,1.0,0.6125990629225271,450.5369873046875,522.188708499074,523.0316772460938,0.4043780624633655,83.1222578125
105.0,1.0,0.6126538813150546,450.3784637451172,522.2279052771628,523.0264892578125,0.40404072400997393,83.6997265625
106.0,1.0,0.6127086997075821,450.2199401855469,522.2671020552516,523.0213012695312,0.40370338555658236,84.2771953125
107.0,1.0,0.6127635181001096,450.06141662597656,522.3062988333404,523.01611328125,0.4033660471031908,84.8546640625
108.0,1.0,0.6128183364926372,449.90289306640625,522.3454956114292,523.0109252929688,0.4030287086497992,85.4321328125
109.0,1.0,0.6128731548851647,449.74436950683594,522.384692389518,523.0057373046875,0.40269137019640766,86.0096015625
110.0,1.0,0.6129279732776922,449.5858459472656,522.4238891676068,523.0005493164062,0.4023540317430161,86.5870703125
111.0,1.0,0.6129773080356244,449.4573028534651,522.4406188968569,522.9976013184059,0.4020561695215292,87.08679296875
112.0,1.0,0.6130266428008326,449.32875975966454,522.4573486335576,522.9946533204056,0.4017583072418347,87.586515625
113.0,1.0,0.6130759775660408,449.200216665864,522.4740783702582,522.9917053224053,0.4014604449621402,88.08623828125
114.0,1.0,0.613125312331249,449.07167357206345,522.4908081069589,522.988757324405,0.40116258268244565,88.5859609375
115.0,1.0,0.6131746470964572,448.9431304782629,522.5075378436595,522.9858093264047,0.4008647204027511,89.08568359375
116.0,1.0,0.6132239818616654,448.81458738446236,522.5242675803602,522.9828613284044,0.4005668581230566,89.58540625
117.0,1.0,0.6132733166268736,448.6860442906618,522.5409973170608,522.9799133304041,0.40026899584336206,90.08512890625
118.0,1.0,0.6133226513920818,448.55750119686127,522.5577270537615,522.9769653324038,0.39997113356366754,90.5848515625
119.0,1.0,0.6133719861572899,448.4289581030607,522.5744567904621,522.9740173344035,0.399673271283973,91.08457421875
120.0,1.0,0.6134213209224981,448.3004150092602,522.5911865271628,522.9710693364032,0.3993754090042785,91.584296875
121.0,1.0,0.6134640395648603,448.2014343291521,522.5894897461403,522.9688964844681,0.3991091877105646,92.00520156860351
122.0,1.0,0.6135067582144984,448.1024536192417,522.5877929688431,522.9667236329988,0.398842966533266,92.42610626220703
123.0,1.0,0.6135494768641365,448.0034729093313,522.586096191546,522.9645507815294,0.39857674535596743,92.84701095581055
124.0,1.0,0.6135921955137746,447.90449219942093,522.5843994142488,522.96237793006,0.39831052417866886,93.26791564941406
125.0,1.0,0.6136349141634128,447.80551148951054,522.5827026369516,522.9602050785907,0.3980443030013703,93.68882034301758
126.0,1.0,0.6136776328130509,447.70653077960014,522.5810058596544,522.9580322271213,0.3977780818240717,94.1097250366211
127.0,1.0,0.613720351462689,447.60755006968975,522.5793090823572,522.9558593756519,0.39751186064677313,94.5306297302246
128.0,1.0,0.6137630701123271,447.50856935977936,522.57761230506,522.9536865241826,0.39724563946947455,94.95153442382812
129.0,1.0,0.6138057887619652,447.40958864986897,522.5759155277628,522.9515136727132,0.396979418292176,95.37243911743164
130.0,1.0,0.6138485074116034,447.3106079399586,522.5742187504657,522.9493408212438,0.3967131971148774,95.79334381103516
131.0,1.0,0.6138836860664014,447.24011535942554,522.5768310546409,522.9472839355003,0.3964729875297053,96.13775390625
132.0,1.0,0.6139188647284755,447.16962280869484,522.5794433592819,522.9452270506881,0.39623277782811783,96.4821640625
133.0,1.0,0.6139540433905495,447.09913025796413,522.5820556639228,522.9431701658759,0.3959925681265304,96.82657421875
134.0,1.0,0.6139892220526235,447.02863770723343,522.5846679685637,522.9411132810637,0.39575235842494294,97.170984375
135.0,1.0,0.6140244007146975,446.9581451565027,522.5872802732047,522.9390563962515,0.3955121487233555,97.51539453125
136.0,1.0,0.6140595793767716,446.887652605772,522.5898925778456,522.9369995114394,0.39527193902176805,97.8598046875
137.0,1.0,0.6140947580388456,446.8171600550413,522.5925048824865,522.9349426266272,0.3950317293201806,98.20421484375
138.0,1.0,0.6141299367009196,446.7466675043106,522.5951171871275,522.932885741815,0.39479151961859316,98.548625
139.0,1.0,0.6141651153629937,446.6761749535799,522.5977294917684,522.9308288570028,0.3945513099170057,98.89303515625
140.0,1.0,0.6142002940250677,446.6056824028492,522.6003417964093,522.9287719721906,0.39431110021541826,99.2374453125
141.0,1.0,0.6142277717590332,446.56096191331744,522.6188659667969,522.9271850585938,0.39408908486075234,99.51304061889648
142.0,1.0,0.6142552495002747,446.516241453588,522.6373901367188,522.9255981445312,0.3938670694769826,99.78863592529297
143.0,1.0,0.6142827272415161,446.4715209938586,522.6559143066406,522.9240112304688,0.3936450540932128,100.06423123168945
144.0,1.0,0.6143102049827576,446.42680053412914,522.6744384765625,522.9224243164062,0.39342303870944306,100.33982653808594
145.0,1.0,0.614337682723999,446.3820800743997,522.6929626464844,522.9208374023438,0.3932010233256733,100.61542184448243
146.0,1.0,0.6143651604652405,446.3373596146703,522.7114868164062,522.9192504882812,0.39297900794190355,100.89101715087891
147.0,1.0,0.6143926382064819,446.29263915494084,522.7300109863281,522.9176635742188,0.3927569925581338,101.16661245727539
148.0,1.0,0.6144201159477234,446.2479186952114,522.74853515625,522.9160766601562,0.39253497717436403,101.44220776367187
149.0,1.0,0.6144475936889648,446.203198235482,522.7670593261719,522.9144897460938,0.3923129617905943,101.71780307006836
150.0,1.0,0.6144750714302063,446.15847777575254,522.7855834960938,522.9129028320312,0.3920909464068245,101.99339837646484
151.0,1.0,0.6144945383075537,446.13813171349466,522.8075317386538,522.9124511718692,0.39188593029393815,102.20116484069824
152.0,1.0,0.6145140051849012,446.1177856437862,522.8294799812138,522.9119995117071,0.39168091415194795,102.40893124389649
153.0,1.0,0.6145334720622486,446.0974395740777,522.8514282237738,522.911547851545,0.39147589800995775,102.61669764709472
154.0,1.0,0.6145529389395961,446.07709350436926,522.8733764663339,522.911096191383,0.39127088186796755,102.82446405029297
155.0,1.0,0.6145724058169435,446.0567474346608,522.8953247088939,522.9106445312209,0.39106586572597735,103.03223045349121
156.0,1.0,0.6145918726942909,446.0364013649523,522.9172729514539,522.9101928710588,0.39086084958398715,103.23999685668946
157.0,1.0,0.6146113395716384,446.01605529524386,522.939221194014,522.9097412108968,0.39065583344199695,103.4477632598877
158.0,1.0,0.6146308064489858,445.9957092255354,522.961169436574,522.9092895507347,0.39045081730000675,103.65552966308594
159.0,1.0,0.6146502733263333,445.9753631558269,522.983117679134,522.9088378905726,0.39024580115801655,103.86329606628418
160.0,1.0,0.6146697402036807,445.95501708611846,523.005065921694,522.9083862304105,0.39004078501602635,104.07106246948243
161.0,1.0,0.6146822929385962,445.95302429189906,523.0169738773257,522.9090515136486,0.3898430556000676,104.22779609680175
162.0,1.0,0.6146948456771497,445.95103149395436,523.0288818366826,522.9097167968284,0.3896453261259012,104.38452969360351
163.0,1.0,0.6147073984157032,445.94903869600967,523.0407897960395,522.9103820800083,0.3894475966517348,104.54126329040527
164.0,1.0,0.6147199511542567,445.94704589806497,523.0526977553964,522.9110473631881,0.3892498671775684,104.69799688720703
165.0,1.0,0.6147325038928102,445.9450531001203,523.0646057147533,522.911712646368,0.38905213770340197,104.85473048400878
166.0,1.0,0.6147450566313637,445.9430603021756,523.0765136741102,522.9123779295478,0.38885440822923556,105.01146408081054
167.0,1.0,0.6147576093699172,445.9410675042309,523.0884216334671,522.9130432127276,0.38865667875506915,105.1681976776123
168.0,1.0,0.6147701621084707,445.9390747062862,523.100329592824,522.9137084959075,0.38845894928090274,105.32493127441407
169.0,1.0,0.6147827148470242,445.9370819083415,523.1122375521809,522.9143737790873,0.38826121980673634,105.48166487121583
170.0,1.0,0.6147952675855777,445.9350891103968,523.1241455115378,522.9150390622672,0.3880634903325699,105.63839846801758
171.0,1.0,0.6148023188115985,445.9461669921875,523.1269165039994,522.9162109375466,0.3878710359276738,105.7521484375
172.0,1.0,0.6148093700412574,445.9572448730469,523.1296875001863,522.9173828125931,0.38767858146457,105.8658984375
173.0,1.0,0.6148164212709162,445.96832275390625,523.1324584963731,522.9185546876397,0.38748612700146623,105.9796484375
174.0,1.0,0.614823472500575,445.9794006347656,523.13522949256,522.9197265626863,0.38729367253836244,106.0933984375
175.0,1.0,0.6148305237302338,445.990478515625,523.1380004887469,522.9208984377328,0.38710121807525866,106.2071484375
176.0,1.0,0.6148375749598927,446.0015563964844,523.1407714849338,522.9220703127794,0.38690876361215487,106.3208984375
177.0,1.0,0.6148446261895515,446.01263427734375,523.1435424811207,522.923242187826,0.3867163091490511,106.4346484375
178.0,1.0,0.6148516774192103,446.0237121582031,523.1463134773076,522.9244140628725,0.3865238546859473,106.5483984375
179.0,1.0,0.6148587286488691,446.0347900390625,523.1490844734944,522.9255859379191,0.3863314002228435,106.6621484375
180.0,1.0,0.614865779878528,446.0458679199219,523.1518554696813,522.9267578129657,0.3861389457597397,106.7758984375
181.0,1.0,0.6148691415787653,446.0641082767397,523.1544738770463,522.9280212402809,0.38594834208197426,106.85823359680175
182.0,1.0,0.6148725032808215,446.08234863355756,523.1570922853425,522.9292846680619,0.38575773834600113,106.94056875610352
183.0,1.0,0.6148758649828778,446.1005889903754,523.1597106936388,522.9305480958428,0.385567134610028,107.02290391540528
184.0,1.0,0.6148792266849341,446.11882934719324,523.162329101935,522.9318115236238,0.3853765308740549,107.10523907470703
185.0,1.0,0.6148825883869904,446.1370697040111,523.1649475102313,522.9330749514047,0.38518592713808175,107.18757423400879
186.0,1.0,0.6148859500890467,446.1553100608289,523.1675659185275,522.9343383791856,0.3849953234021086,107.26990939331054
187.0,1.0,0.614889311791103,446.17355041764677,523.1701843268238,522.9356018069666,0.3848047196661355,107.3522445526123
188.0,1.0,0.6148926734931592,446.1917907744646,523.1728027351201,522.9368652347475,0.38461411593016237,107.43457971191407
189.0,1.0,0.6148960351952155,446.21003113128245,523.1754211434163,522.9381286625285,0.38442351219418924,107.51691487121582
190.0,1.0,0.6148993968972718,446.2282714881003,523.1780395517126,522.9393920903094,0.3842329084582161,107.59925003051758
191.0,1.0,0.6149005174636386,446.24930725060403,523.1835144041106,522.9407714843983,0.3840422987996135,107.65937812423707
192.0,1.0,0.6149016380309149,446.27034301683307,523.18898925744,522.9421508789528,0.38385168911190704,107.71950624847412
193.0,1.0,0.6149027585981912,446.2913787830621,523.1944641107693,522.9435302735073,0.3836610794242006,107.77963437271119
194.0,1.0,0.6149038791654675,446.31241454929113,523.1999389640987,522.9449096680619,0.3834704697364941,107.83976249694824
195.0,1.0,0.6149049997327438,446.33345031552017,523.205413817428,522.9462890626164,0.38327986004878767,107.8998906211853
196.0,1.0,0.6149061203000201,446.3544860817492,523.2108886707574,522.947668457171,0.3830892503610812,107.96001874542236
197.0,1.0,0.6149072408672964,446.37552184797823,523.2163635240868,522.9490478517255,0.38289864067337476,108.02014686965943
198.0,1.0,0.6149083614345727,446.39655761420727,523.2218383774161,522.95042724628,0.3827080309856683,108.08027499389648
199.0,1.0,0.614909482001849,446.4175933804363,523.2273132307455,522.9518066408345,0.38251742129796185,108.14040311813355
200.0,1.0,0.6149106025691253,446.43862914666533,523.2327880840749,522.9531860353891,0.3823268116102554,108.2005312423706
201.0,1.0,0.6149111032485735,446.45785827562213,523.2352294921875,522.9547119140625,0.3821360796719091,108.24830937576294
202.0,1.0,0.6149116039275668,446.47708740085363,523.2376708984375,522.9562377929688,0.3819453477917705,108.29608750152588
203.0,1.0,0.6149121046065602,446.49631652608514,523.2401123046875,522.957763671875,0.38175461591163184,108.34386562728882
204.0,1.0,0.6149126052855536,446.51554565131664,523.2425537109375,522.9592895507812,0.3815638840314932,108.39164375305175
205.0,1.0,0.614913105964547,446.53477477654815,523.2449951171875,522.9608154296875,0.3813731521513546,108.4394218788147
206.0,1.0,0.6149136066435403,446.55400390177965,523.2474365234375,522.9623413085938,0.38118242027121596,108.48720000457763
207.0,1.0,0.6149141073225337,446.57323302701116,523.2498779296875,522.9638671875,0.38099168839107733,108.53497813034058
208.0,1.0,0.6149146080015271,446.59246215224266,523.2523193359375,522.9653930664062,0.3808009565109387,108.58275625610352
209.0,1.0,0.6149151086805205,446.61169127747416,523.2547607421875,522.9669189453125,0.3806102246308001,108.63053438186645
210.0,1.0,0.6149156093595138,446.63092040270567,523.2572021484375,522.9684448242188,0.38041949275066145,108.6783125076294
211.0,1.0,0.614916121959709,446.64716796949506,523.2572021484375,522.9700195312034,0.3802295833884273,108.71702968597413
212.0,1.0,0.6149166345596768,446.66341552883387,523.2572021484375,522.9715942381881,0.3800396740552969,108.75574687194825
213.0,1.0,0.6149171471596446,446.6796630881727,523.2572021484375,522.9731689451728,0.3798497647221666,108.79446405792237
214.0,1.0,0.6149176597596124,446.6959106475115,523.2572021484375,522.9747436521575,0.37965985538903624,108.83318124389649
215.0,1.0,0.6149181723595802,446.7121582068503,523.2572021484375,522.9763183591422,0.3794699460559059,108.87189842987061
216.0,1.0,0.614918684959548,446.7284057661891,523.2572021484375,522.9778930661269,0.37928003672277555,108.91061561584473
217.0,1.0,0.6149191975595159,446.7446533255279,523.2572021484375,522.9794677731115,0.3790901273896452,108.94933280181884
218.0,1.0,0.6149197101594837,446.7609008848667,523.2572021484375,522.9810424800962,0.37890021805651486,108.98804998779296
219.0,1.0,0.6149202227594515,446.7771484442055,523.2572021484375,522.9826171870809,0.3787103087233845,109.02676717376708
220.0,1.0,0.6149207353594193,446.79339600354433,523.2572021484375,522.9841918940656,0.37852039939025417,109.0654843597412
221.0,1.0,0.6149219870567322,446.80507202167064,523.2544128417503,522.9856994629372,0.3783320873917546,109.09915781402587
222.0,1.0,0.6149232387542725,446.81674804724753,523.2516235350631,522.9872070313431,0.3781437754514627,109.13283125305176
223.0,1.0,0.6149244904518127,446.8284240728244,523.2488342283759,522.9887145997491,0.3779554635111708,109.16650469207764
224.0,1.0,0.614925742149353,446.8401000984013,523.2460449216887,522.990222168155,0.3777671515708789,109.20017813110351
225.0,1.0,0.6149269938468933,446.8517761239782,523.2432556150015,522.991729736561,0.377578839630587,109.23385157012939
226.0,1.0,0.6149282455444336,446.8634521495551,523.2404663083144,522.9932373049669,0.37739052769029513,109.26752500915528
227.0,1.0,0.6149294972419739,446.875128175132,523.2376770016272,522.9947448733728,0.37720221575000323,109.30119844818115
228.0,1.0,0.6149307489395142,446.88680420070887,523.23488769494,522.9962524417788,0.37701390380971134,109.33487188720703
229.0,1.0,0.6149320006370544,446.89848022628576,523.2320983882528,522.9977600101847,0.37682559186941944,109.3685453262329
230.0,1.0,0.6149332523345947,446.91015625186265,523.2293090815656,522.9992675785907,0.37663727992912754,109.4022187652588
231.0,1.0,0.6149361670018152,446.91506042471156,523.225085449405,523.00048828125,0.3764528363972204,109.43675
232.0,1.0,0.6149390816690357,446.9199645994231,523.2208618167788,523.001708984375,0.37626839280710556,109.47128125
233.0,1.0,0.6149419963362561,446.92486877413467,523.2166381841525,523.0029296875,0.37608394921699073,109.5058125
234.0,1.0,0.6149449110034766,446.9297729488462,523.2124145515263,523.004150390625,0.3758995056268759,109.54034375
235.0,1.0,0.6149478256706971,446.9346771235578,523.2081909189001,523.00537109375,0.3757150620367611,109.574875
236.0,1.0,0.6149507403379175,446.93958129826933,523.2039672862738,523.006591796875,0.37553061844664626,109.60940625
237.0,1.0,0.614953655005138,446.9444854729809,523.1997436536476,523.0078125,0.37534617485653143,109.6439375
238.0,1.0,0.6149565696723585,446.94938964769244,523.1955200210214,523.009033203125,0.3751617312664166,109.67846875
